States,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount,District
gujarat,2022,3,TOTAL,8053297,15206611341.200827,rajkot district
gujarat,2022,3,TOTAL,2236769,3920741952.595134,aravallis district
gujarat,2022,3,TOTAL,545300,995504884.7700689,chhotaudepur district
gujarat,2022,3,TOTAL,1433437,2591773863.872061,botad district
gujarat,2022,3,TOTAL,11270803,15949022077.719542,bharuch district
gujarat,2022,3,TOTAL,4568839,9041452290.515198,bhavnagar district
gujarat,2022,3,TOTAL,1537367,3043926124.6742277,junagadh district
gujarat,2022,3,TOTAL,6403784,12429803356.66823,mahesana district
gujarat,2022,3,TOTAL,254111,381893547.7480219,the dangs district
gujarat,2022,3,TOTAL,3591066,5933588857.8341465,kheda district
gujarat,2022,3,TOTAL,46500453,78304481289.11215,surat district
gujarat,2022,3,TOTAL,578802,1357830610.5275652,porbandar district
gujarat,2022,3,TOTAL,10879868,17098915693.48831,gandhinagar district
gujarat,2022,3,TOTAL,2823294,4508411917.771397,panch mahals district
gujarat,2022,3,TOTAL,723343,1114771648.905864,narmada district
gujarat,2022,3,TOTAL,1406104,3027458849.11908,gir somnath district
gujarat,2022,3,TOTAL,9633288,13905599408.86188,valsad district
gujarat,2022,3,TOTAL,1122900,1986607331.6766155,mahisagar district
gujarat,2022,3,TOTAL,3760015,6565494234.606799,sabar kantha district
gujarat,2022,3,TOTAL,1473584,2258710020.370042,tapi district
gujarat,2022,3,TOTAL,23318716,32733106034.525204,vadodara district
gujarat,2022,3,TOTAL,11035119,22401495021.82648,banas kantha district
gujarat,2022,3,TOTAL,1325138,2656525026.780618,amreli district
gujarat,2022,3,TOTAL,117574996,184255244712.72232,ahmadabad district
gujarat,2022,3,TOTAL,2182542,3862273582.1736565,dohad district
gujarat,2022,3,TOTAL,2421727,3829182729.863163,navsari district
gujarat,2022,3,TOTAL,3407916,6332131544.324939,patan district
gujarat,2022,3,TOTAL,9375781,16533683640.305622,kachchh district
gujarat,2022,3,TOTAL,2522750,5153708091.863037,surendranagar district
gujarat,2022,3,TOTAL,2735437,6075514370.909432,morbi district
gujarat,2022,4,TOTAL,4351503,7433779371.016341,anand district
gujarat,2022,4,TOTAL,4945374,7625464587.433752,jamnagar district
gujarat,2022,4,TOTAL,910863,1848097499.2814002,devbhumi dwarka district
gujarat,2022,4,TOTAL,9260831,17834314868.93695,rajkot district
gujarat,2022,4,TOTAL,2532438,4651225998.251141,aravallis district
gujarat,2022,4,TOTAL,640222,1199597589.6415567,chhotaudepur district
gujarat,2022,4,TOTAL,1634212,3051272765.4072547,botad district
gujarat,2022,4,TOTAL,15879527,22486941029.828552,bharuch district
gujarat,2022,4,TOTAL,5089277,10905403197.73602,bhavnagar district
gujarat,2022,4,TOTAL,2532155,4948034874.389366,junagadh district
gujarat,2022,4,TOTAL,7160396,14173625244.242264,mahesana district
gujarat,2022,4,TOTAL,317748,463583958.8647848,the dangs district
gujarat,2022,4,TOTAL,3509944,6102744146.658854,kheda district
gujarat,2022,4,TOTAL,52037142,85923991746.92255,surat district
gujarat,2022,4,TOTAL,615650,1513924726.4532723,porbandar district
gujarat,2022,4,TOTAL,12010565,19015449813.738018,gandhinagar district
gujarat,2022,4,TOTAL,3308022,5455257544.003246,panch mahals district
gujarat,2022,4,TOTAL,846033,1308463852.7294803,narmada district
gujarat,2022,4,TOTAL,1671989,3731133998.415558,gir somnath district
gujarat,2022,4,TOTAL,11103340,15842261457.57137,valsad district
gujarat,2022,4,TOTAL,1619162,2861334019.0561805,mahisagar district
gujarat,2022,4,TOTAL,4958012,8965673462.522814,sabar kantha district
gujarat,2022,4,TOTAL,1635320,2610910573.8709135,tapi district
gujarat,2022,4,TOTAL,20968443,30304178848.49663,vadodara district
gujarat,2022,4,TOTAL,12352158,25179922289.863693,banas kantha district
gujarat,2022,4,TOTAL,1619039,3343832001.6098003,amreli district
gujarat,2022,4,TOTAL,133174553,212037117715.34885,ahmadabad district
gujarat,2022,4,TOTAL,2608983,4807410074.584564,dohad district
gujarat,2022,4,TOTAL,2509503,4046502522.5835347,navsari district
gujarat,2022,4,TOTAL,3819745,7472645579.49339,patan district
gujarat,2022,4,TOTAL,9617702,17113433243.309341,kachchh district
gujarat,2022,4,TOTAL,2537495,5716407620.510841,surendranagar district
gujarat,2022,4,TOTAL,3378672,7944369113.768206,morbi district
gujarat,2022,2,TOTAL,3366969,5980713686.880918,anand district
gujarat,2022,2,TOTAL,2577307,4428726322.515411,jamnagar district
gujarat,2022,2,TOTAL,699907,1553973410.0873568,devbhumi dwarka district
gujarat,2022,2,TOTAL,6063252,12629937169.82262,rajkot district
gujarat,2022,2,TOTAL,1985375,3936343254.1726723,aravallis district
gujarat,2022,2,TOTAL,554481,1118837886.278185,chhotaudepur district
gujarat,2022,2,TOTAL,1319494,2481012650.813588,botad district
gujarat,2022,2,TOTAL,8898927,13524403306.877403,bharuch district
gujarat,2022,2,TOTAL,3280598,7203081678.4895935,bhavnagar district
gujarat,2022,2,TOTAL,1303634,2870016919.846751,junagadh district
gujarat,2022,2,TOTAL,6831581,13686497405.843655,mahesana district
gujarat,2022,2,TOTAL,242942,386904516.30286825,the dangs district
gujarat,2022,2,TOTAL,2804743,5136552729.090972,kheda district
gujarat,2022,2,TOTAL,37371820,68525386888.44026,surat district
gujarat,2022,2,TOTAL,451806,1247309372.061276,porbandar district
gujarat,2022,2,TOTAL,10158506,16650584409.353096,gandhinagar district
gujarat,2022,2,TOTAL,2768107,4913162124.983287,panch mahals district
gujarat,2022,2,TOTAL,728214,1199594621.9613156,narmada district
gujarat,2022,2,TOTAL,1593762,3597900918.795203,gir somnath district
gujarat,2022,2,TOTAL,8033358,12554813235.04937,valsad district
gujarat,2022,2,TOTAL,787617,1679677472.3282216,mahisagar district
gujarat,2022,2,TOTAL,3593785,6977672565.899878,sabar kantha district
gujarat,2022,2,TOTAL,1783511,3029292345.32784,tapi district
gujarat,2022,2,TOTAL,16566055,24927078678.274376,vadodara district
gujarat,2022,2,TOTAL,9732655,20605533611.378273,banas kantha district
gujarat,2022,2,TOTAL,1320163,2813019600.3597517,amreli district
gujarat,2022,2,TOTAL,96453555,161506106645.9494,ahmadabad district
gujarat,2022,2,TOTAL,1809814,3896428797.800151,dohad district
gujarat,2022,2,TOTAL,3327016,5310124254.046915,navsari district
gujarat,2022,2,TOTAL,3116746,6276857246.360606,patan district
gujarat,2022,2,TOTAL,7934471,15334005512.230762,kachchh district
gujarat,2022,2,TOTAL,2087742,4713415151.499961,surendranagar district
gujarat,2022,2,TOTAL,2504883,6103036587.724854,morbi district
gujarat,2022,1,TOTAL,3048076,5515844713.90881,anand district
gujarat,2022,1,TOTAL,2155185,3995387220.064081,jamnagar district
gujarat,2022,1,TOTAL,577554,1393188002.3646598,devbhumi dwarka district
gujarat,2022,1,TOTAL,5044420,11183107357.249798,rajkot district
gujarat,2022,1,TOTAL,1603295,3245867369.8418803,aravallis district
gujarat,2022,1,TOTAL,469160,961037555.5333877,chhotaudepur district
gujarat,2022,1,TOTAL,1089654,2529006396.9082165,botad district
gujarat,2022,1,TOTAL,7704075,12142511077.777298,bharuch district
gujarat,2022,1,TOTAL,2733486,6507151536.779606,bhavnagar district
gujarat,2022,1,TOTAL,1159000,2632740612.928868,junagadh district
gujarat,2022,1,TOTAL,5772191,12148997855.252472,mahesana district
gujarat,2022,1,TOTAL,199292,319930741.7016173,the dangs district
gujarat,2022,1,TOTAL,2392631,4653031406.32455,kheda district
gujarat,2022,1,TOTAL,31199368,60384509134.17688,surat district
gujarat,2022,1,TOTAL,368108,1041885112.1535248,porbandar district
gujarat,2022,1,TOTAL,8605006,14673670632.364445,gandhinagar district
gujarat,2022,1,TOTAL,2317566,4354464949.808912,panch mahals district
gujarat,2022,1,TOTAL,590661,1028206703.2216127,narmada district
gujarat,2022,1,TOTAL,1311753,3149910594.0697384,gir somnath district
gujarat,2022,1,TOTAL,6673719,11065186874.369562,valsad district
gujarat,2022,1,TOTAL,634329,1400068532.0580125,mahisagar district
gujarat,2022,1,TOTAL,3018096,5899494954.572109,sabar kantha district
gujarat,2022,1,TOTAL,1479525,2625677244.2605915,tapi district
gujarat,2022,1,TOTAL,14343830,22232541228.698692,vadodara district
gujarat,2022,1,TOTAL,7973644,18279879154.011223,banas kantha district
gujarat,2022,1,TOTAL,1139593,2619535836.606331,amreli district
gujarat,2022,1,TOTAL,79952986,140746136456.2987,ahmadabad district
gujarat,2022,1,TOTAL,1492215,3303671729.6961093,dohad district
gujarat,2022,1,TOTAL,2558811,4448236738.077925,navsari district
gujarat,2022,1,TOTAL,2676329,5505990582.930806,patan district
gujarat,2022,1,TOTAL,6493295,13234467234.409916,kachchh district
gujarat,2022,1,TOTAL,1770045,4155739566.6631675,surendranagar district
gujarat,2022,1,TOTAL,2000248,5171017148.465556,morbi district
gujarat,2021,3,TOTAL,2268123,3900508554.1397376,anand district
gujarat,2021,3,TOTAL,1546406,2841962054.6034217,jamnagar district
gujarat,2021,3,TOTAL,418822,960353473.0403948,devbhumi dwarka district
gujarat,2021,3,TOTAL,3586356,7726777654.637352,rajkot district
gujarat,2021,3,TOTAL,1072139,2034322149.7296264,aravallis district
gujarat,2021,3,TOTAL,319271,611013838.0899625,chhotaudepur district
gujarat,2021,3,TOTAL,775124,1847036989.381681,botad district
gujarat,2021,3,TOTAL,5280607,8322570348.519125,bharuch district
gujarat,2021,3,TOTAL,2001668,4470254984.23804,bhavnagar district
gujarat,2021,3,TOTAL,833587,1786079501.4768844,junagadh district
gujarat,2021,3,TOTAL,4085272,8371811502.22802,mahesana district
gujarat,2021,3,TOTAL,142421,220242754.8697721,the dangs district
gujarat,2021,3,TOTAL,1748901,3172710752.9721527,kheda district
gujarat,2021,3,TOTAL,21214459,40838608900.13971,surat district
gujarat,2021,3,TOTAL,275154,690810567.5533752,porbandar district
gujarat,2021,3,TOTAL,6318239,10546315790.961113,gandhinagar district
gujarat,2021,3,TOTAL,1549556,2762752529.1230626,panch mahals district
gujarat,2021,3,TOTAL,446278,730606768.6161022,narmada district
gujarat,2021,3,TOTAL,912616,2047248878.9171567,gir somnath district
gujarat,2021,3,TOTAL,4434194,7173200940.388832,valsad district
gujarat,2021,3,TOTAL,442046,893324969.8932046,mahisagar district
gujarat,2021,3,TOTAL,2129127,3945628260.6717844,sabar kantha district
gujarat,2021,3,TOTAL,1010949,1621047025.5570326,tapi district
gujarat,2021,3,TOTAL,10555446,16336422910.897554,vadodara district
gujarat,2021,3,TOTAL,4877149,11302732744.859072,banas kantha district
gujarat,2021,3,TOTAL,880856,2030095872.7498639,amreli district
gujarat,2021,3,TOTAL,58611265,101760598132.07088,ahmadabad district
gujarat,2021,3,TOTAL,924227,1953033067.4008594,dohad district
gujarat,2021,3,TOTAL,1703437,2845342547.406067,navsari district
gujarat,2021,3,TOTAL,1805160,3735782880.347761,patan district
gujarat,2021,3,TOTAL,4378602,9001941152.864368,kachchh district
gujarat,2021,3,TOTAL,1292951,2671069363.2201557,surendranagar district
gujarat,2021,3,TOTAL,1407999,3472418252.020602,morbi district
gujarat,2021,4,TOTAL,2754485,4901381738.859557,anand district
gujarat,2021,4,TOTAL,1892202,3573928284.546256,jamnagar district
gujarat,2021,4,TOTAL,508824,1236361450.5936007,devbhumi dwarka district
gujarat,2021,4,TOTAL,4398724,9808446763.924477,rajkot district
gujarat,2021,4,TOTAL,1389157,2813603551.6262503,aravallis district
gujarat,2021,4,TOTAL,399985,776880205.8316607,chhotaudepur district
gujarat,2021,4,TOTAL,981895,2347736165.7165422,botad district
gujarat,2021,4,TOTAL,6671068,10647007113.465914,bharuch district
gujarat,2021,4,TOTAL,2503192,5912161062.19894,bhavnagar district
gujarat,2021,4,TOTAL,1067289,2439626368.4466143,junagadh district
gujarat,2021,4,TOTAL,5022604,10719744656.891113,mahesana district
gujarat,2021,4,TOTAL,175673,266936831.3250107,the dangs district
gujarat,2021,4,TOTAL,2115182,3982871287.806916,kheda district
gujarat,2021,4,TOTAL,26358525,51244301661.33562,surat district
gujarat,2021,4,TOTAL,334768,922030259.8507378,porbandar district
gujarat,2021,4,TOTAL,7658806,13063535935.917791,gandhinagar district
gujarat,2021,4,TOTAL,1950412,3527540820.947919,panch mahals district
gujarat,2021,4,TOTAL,547754,905726392.7486008,narmada district
gujarat,2021,4,TOTAL,1171670,2747773641.937811,gir somnath district
gujarat,2021,4,TOTAL,5798487,9554286592.777279,valsad district
gujarat,2021,4,TOTAL,559971,1204459443.933492,mahisagar district
gujarat,2021,4,TOTAL,2653416,5247467974.524677,sabar kantha district
gujarat,2021,4,TOTAL,1283905,2146758330.3483467,tapi district
gujarat,2021,4,TOTAL,12675332,20051547592.844345,vadodara district
gujarat,2021,4,TOTAL,6396725,14662295530.137415,banas kantha district
gujarat,2021,4,TOTAL,1108699,2596504411.041504,amreli district
gujarat,2021,4,TOTAL,70075885,124559345468.31937,ahmadabad district
gujarat,2021,4,TOTAL,1212646,2565405628.4936953,dohad district
gujarat,2021,4,TOTAL,2220944,3782948232.168639,navsari district
gujarat,2021,4,TOTAL,2293931,4836124445.336521,patan district
gujarat,2021,4,TOTAL,5470337,11281039516.16741,kachchh district
gujarat,2021,4,TOTAL,1571774,3524100667.2871084,surendranagar district
gujarat,2021,4,TOTAL,1763058,4532702026.275787,morbi district
gujarat,2021,2,TOTAL,1711394,3014631897.6682367,anand district
gujarat,2021,2,TOTAL,1155054,2206347098.925128,jamnagar district
gujarat,2021,2,TOTAL,333279,738788439.0915308,devbhumi dwarka district
gujarat,2021,2,TOTAL,2675842,5707346831.237131,rajkot district
gujarat,2021,2,TOTAL,847681,1683647671.7291918,aravallis district
gujarat,2021,2,TOTAL,275873,540185404.7441366,chhotaudepur district
gujarat,2021,2,TOTAL,550313,1280565807.277298,botad district
gujarat,2021,2,TOTAL,3937665,6464930552.559841,bharuch district
gujarat,2021,2,TOTAL,1660432,3448497365.237627,bhavnagar district
gujarat,2021,2,TOTAL,700286,1487953525.5343559,junagadh district
gujarat,2021,2,TOTAL,3118685,6292779692.204142,mahesana district
gujarat,2021,2,TOTAL,105158,157878766.4304675,the dangs district
gujarat,2021,2,TOTAL,1362561,2503386769.0668764,kheda district
gujarat,2021,2,TOTAL,15230233,30756115155.739143,surat district
gujarat,2021,2,TOTAL,227413,558446703.6568799,porbandar district
gujarat,2021,2,TOTAL,4552010,7835004938.194845,gandhinagar district
gujarat,2021,2,TOTAL,1214442,2245183337.229858,panch mahals district
gujarat,2021,2,TOTAL,332174,534890391.66917926,narmada district
gujarat,2021,2,TOTAL,746122,1686621125.0672534,gir somnath district
gujarat,2021,2,TOTAL,3236626,5434041159.757242,valsad district
gujarat,2021,2,TOTAL,364905,744153750.2746319,mahisagar district
gujarat,2021,2,TOTAL,1659480,3248644724.13906,sabar kantha district
gujarat,2021,2,TOTAL,814911,1327829881.8383355,tapi district
gujarat,2021,2,TOTAL,7847805,12902554421.650602,vadodara district
gujarat,2021,2,TOTAL,3648428,8286069195.93278,banas kantha district
gujarat,2021,2,TOTAL,659562,1524494293.670391,amreli district
gujarat,2021,2,TOTAL,44173046,79437951666.15146,ahmadabad district
gujarat,2021,2,TOTAL,693945,1556292873.7368991,dohad district
gujarat,2021,2,TOTAL,1296111,2197674429.667848,navsari district
gujarat,2021,2,TOTAL,1384484,2811156126.4368644,patan district
gujarat,2021,2,TOTAL,3268191,7040086478.344803,kachchh district
gujarat,2021,2,TOTAL,1029627,2066433661.8066688,surendranagar district
gujarat,2021,2,TOTAL,1027658,2441470415.445466,morbi district
gujarat,2021,1,TOTAL,1585982,2723181548.9945545,anand district
gujarat,2021,1,TOTAL,899501,1894971999.4394412,jamnagar district
gujarat,2021,1,TOTAL,263772,630081190.7413921,devbhumi dwarka district
gujarat,2021,1,TOTAL,2278417,5057583315.413301,rajkot district
gujarat,2021,1,TOTAL,655695,1314732516.1866503,aravallis district
gujarat,2021,1,TOTAL,225606,452389275.3974223,chhotaudepur district
gujarat,2021,1,TOTAL,367267,798953588.0229607,botad district
gujarat,2021,1,TOTAL,3420929,5756013890.9055805,bharuch district
gujarat,2021,1,TOTAL,1446583,3264511506.595693,bhavnagar district
gujarat,2021,1,TOTAL,543809,1204237180.1488335,junagadh district
gujarat,2021,1,TOTAL,2587041,5454846785.509393,mahesana district
gujarat,2021,1,TOTAL,83737,130412216.08515008,the dangs district
gujarat,2021,1,TOTAL,1165033,2180336937.401629,kheda district
gujarat,2021,1,TOTAL,13429789,28261722802.552788,surat district
gujarat,2021,1,TOTAL,184436,466162975.4066367,porbandar district
gujarat,2021,1,TOTAL,4275528,7290530767.260056,gandhinagar district
gujarat,2021,1,TOTAL,976434,1849730326.470284,panch mahals district
gujarat,2021,1,TOTAL,268489,479844444.1932763,narmada district
gujarat,2021,1,TOTAL,575287,1368653768.466436,gir somnath district
gujarat,2021,1,TOTAL,2745663,4775335083.735588,valsad district
gujarat,2021,1,TOTAL,280340,582703615.8071253,mahisagar district
gujarat,2021,1,TOTAL,1357102,2620770589.4913707,sabar kantha district
gujarat,2021,1,TOTAL,612570,1114541037.7686372,tapi district
gujarat,2021,1,TOTAL,7191021,11925964623.063154,vadodara district
gujarat,2021,1,TOTAL,2927080,6883945517.865922,banas kantha district
gujarat,2021,1,TOTAL,513706,1123115019.4190373,amreli district
gujarat,2021,1,TOTAL,36857358,68688129153.575096,ahmadabad district
gujarat,2021,1,TOTAL,548628,1226581747.5402272,dohad district
gujarat,2021,1,TOTAL,1022239,1773256368.3156428,navsari district
gujarat,2021,1,TOTAL,1165681,2425828408.868511,patan district
gujarat,2021,1,TOTAL,2664604,6036765372.934219,kachchh district
gujarat,2021,1,TOTAL,806962,1725777306.55805,surendranagar district
gujarat,2021,1,TOTAL,848276,2219169833.3171697,morbi district
gujarat,2020,3,TOTAL,1069251,1753944278.7492592,anand district
gujarat,2020,3,TOTAL,648790,1254572556.7632065,jamnagar district
gujarat,2020,3,TOTAL,211259,383470640.91771644,devbhumi dwarka district
gujarat,2020,3,TOTAL,1490309,2995153084.6346493,rajkot district
gujarat,2020,3,TOTAL,482916,829207912.975971,aravallis district
gujarat,2020,3,TOTAL,164691,257637246.1237919,chhotaudepur district
gujarat,2020,3,TOTAL,340537,531013247.42391574,botad district
gujarat,2020,3,TOTAL,2145954,3492190237.8492537,bharuch district
gujarat,2020,3,TOTAL,1245647,2274620368.6960626,bhavnagar district
gujarat,2020,3,TOTAL,424025,798846723.6356487,junagadh district
gujarat,2020,3,TOTAL,1898909,3469191791.4686623,mahesana district
gujarat,2020,3,TOTAL,61483,71541218.6802228,the dangs district
gujarat,2020,3,TOTAL,852224,1355999687.4186165,kheda district
gujarat,2020,3,TOTAL,7272097,14667802723.390911,surat district
